20171011;38;2.3;57521.0;2;575210111020170000
20171011;38;2.3;57521.0;2;575210111020170015
20171011;38;2.3;57521.0;2;575210111020170030
20171011;38;2.3;57521.0;2;575210111020170045
20171011;38;2.3;57521.0;2;575210111020170100
20171011;38;2.3;57521.0;2;575210111020170115
20171011;38;2.3;57521.0;2;575210111020170130
20171011;38;2.3;57521.0;2;575210111020170145
20171011;38;2.3;57521.0;2;575210111020170200
20171011;38;2.3;57521.0;2;575210111020170215
20171011;38;2.3;57521.0;2;575210111020170230
20171011;38;2.3;57521.0;2;575210111020170245
20171011;38;2.3;57521.0;2;575210111020170300
20171011;38;2.3;57521.0;2;575210111020170315
20171011;38;2.3;57521.0;2;575210111020170330
20171011;38;2.3;57521.0;2;575210111020170345
20171011;38;2.3;57521.0;2;575210111020170400
20171011;38;2.3;57521.0;2;575210111020170415
20171011;38;2.3;57521.0;2;575210111020170430
20171011;38;2.3;57521.0;2;575210111020170445
20171011;38;2.3;57521.0;2;575210111020170500
20171011;38;2.3;57521.0;2;575210111020170515
20171011;38;2.3;57521.0;2;575210111020170530
20171011;37;2.15;57521.0;2;575210111020170545
20171011;37;2.15;57521.0;2;575210111020170600
20171011;37;2.15;57521.0;2;575210111020170615
20171011;37;2.15;57521.0;2;575210111020170630
20171011;37;2.15;57521.0;2;575210111020170645
20171011;37;2.15;57521.0;2;575210111020170700
20171011;37;2.15;57521.0;2;575210111020170715
20171011;37;2.15;57521.0;2;575210111020170730
20171011;37;2.15;57521.0;2;575210111020170745
20171011;37;2.15;57521.0;2;575210111020170800
20171011;37;2.15;57521.0;2;575210111020170815
20171011;37;2.15;57521.0;2;575210111020170830
20171011;37;2.15;57521.0;2;575210111020170845
20171011;37;2.15;57521.0;2;575210111020170900
20171011;37;2.15;57521.0;2;575210111020170915
20171011;37;2.15;57521.0;2;575210111020170930
20171011;37;2.15;57521.0;2;575210111020170945
20171011;37;2.15;57521.0;2;575210111020171000
20171011;37;2.15;57521.0;2;575210111020171015
20171011;37;2.15;57521.0;2;575210111020171030
20171011;37;2.15;57521.0;2;575210111020171045
20171011;36;2.01;57521.0;2;575210111020171100
20171011;36;2.01;57521.0;2;575210111020171115
20171011;36;2.01;57521.0;2;575210111020171130
20171011;36;2.01;57521.0;2;575210111020171145
20171011;36;2.01;57521.0;2;575210111020171200
20171011;36;2.01;57521.0;2;575210111020171215
20171011;36;2.01;57521.0;2;575210111020171230
20171011;36;2.01;57521.0;2;575210111020171245
20171011;36;2.01;57521.0;2;575210111020171300
20171011;36;2.01;57521.0;2;575210111020171315
20171011;36;2.01;57521.0;2;575210111020171330
20171011;36;2.01;57521.0;2;575210111020171345
20171011;36;2.01;57521.0;2;575210111020171400
20171011;36;2.01;57521.0;2;575210111020171415
20171011;36;2.01;57521.0;2;575210111020171430
20171011;36;2.01;57521.0;2;575210111020171445
20171011;36;2.01;57521.0;2;575210111020171500
20171011;36;2.01;57521.0;2;575210111020171515
20171011;36;2.01;57521.0;2;575210111020171530
20171011;36;2.01;57521.0;2;575210111020171545
20171011;36;2.01;57521.0;2;575210111020171600
20171011;36;2.01;57521.0;2;575210111020171615
20171011;36;2.01;57521.0;2;575210111020171630
20171011;36;2.01;57521.0;2;575210111020171645
20171011;36;2.01;57521.0;2;575210111020171700
20171011;36;2.01;57521.0;2;575210111020171715
20171011;36;2.01;57521.0;2;575210111020171730
20171011;36;2.01;57521.0;2;575210111020171745
20171011;36;2.01;57521.0;2;575210111020171800
20171011;36;2.01;57521.0;2;575210111020171815
20171011;36;2.01;57521.0;2;575210111020171830
20171011;36;2.01;57521.0;2;575210111020171845
20171011;36;2.01;57521.0;2;575210111020171900
20171011;36;2.01;57521.0;2;575210111020171915
20171011;36;2.01;57521.0;2;575210111020171930
20171011;35;1.87;57521.0;2;575210111020171945
20171011;35;1.87;57521.0;2;575210111020172000
20171011;35;1.87;57521.0;2;575210111020172015
20171011;35;1.87;57521.0;2;575210111020172030
20171011;35;1.87;57521.0;2;575210111020172045
20171011;35;1.87;57521.0;2;575210111020172100
20171011;35;1.87;57521.0;2;575210111020172115
20171011;35;1.87;57521.0;2;575210111020172130
20171011;35;1.87;57521.0;2;575210111020172145
20171011;35;1.87;57521.0;2;575210111020172200
20171011;35;1.87;57521.0;2;575210111020172215
20171011;35;1.87;57521.0;2;575210111020172230
20171011;35;1.87;57521.0;2;575210111020172245
20171011;35;1.87;57521.0;2;575210111020172300
20171011;35;1.87;57521.0;2;575210111020172315
20171011;35;1.87;57521.0;2;575210111020172330
20171011;35;1.87;57521.0;2;575210111020172345
20171012;35;1.87;57521.0;2;575210121020170000
20171012;35;1.87;57521.0;2;575210121020170015
20171012;35;1.87;57521.0;2;575210121020170030
20171012;35;1.87;57521.0;2;575210121020170045
20171012;35;1.87;57521.0;2;575210121020170100
20171012;35;1.87;57521.0;2;575210121020170115
20171012;35;1.87;57521.0;2;575210121020170130
20171012;35;1.87;57521.0;2;575210121020170145
20171012;35;1.87;57521.0;2;575210121020170200
20171012;35;1.87;57521.0;2;575210121020170215
20171012;35;1.87;57521.0;2;575210121020170230
20171012;35;1.87;57521.0;2;575210121020170245
20171012;35;1.87;57521.0;2;575210121020170300
20171012;35;1.87;57521.0;2;575210121020170315
20171012;35;1.87;57521.0;2;575210121020170330
20171012;35;1.87;57521.0;2;575210121020170345
20171012;35;1.87;57521.0;2;575210121020170400
20171012;35;1.87;57521.0;2;575210121020170415
20171012;35;1.87;57521.0;2;575210121020170430
20171012;35;1.87;57521.0;2;575210121020170445
20171012;35;1.87;57521.0;2;575210121020170500
20171012;35;1.87;57521.0;2;575210121020170515
20171012;35;1.87;57521.0;2;575210121020170530
20171012;34;1.73;57521.0;2;575210121020170545
20171012;34;1.73;57521.0;2;575210121020170600
20171012;34;1.73;57521.0;2;575210121020170615
20171012;34;1.73;57521.0;2;575210121020170630
20171012;34;1.73;57521.0;2;575210121020170645
20171012;34;1.73;57521.0;2;575210121020170700
20171012;34;1.73;57521.0;2;575210121020170715
20171012;34;1.73;57521.0;2;575210121020170730
20171012;34;1.73;57521.0;2;575210121020170745
20171012;34;1.73;57521.0;2;575210121020170800
20171012;34;1.73;57521.0;2;575210121020170815
20171012;34;1.73;57521.0;2;575210121020170830
20171012;34;1.73;57521.0;2;575210121020170845
20171012;34;1.73;57521.0;2;575210121020170900
20171012;34;1.73;57521.0;2;575210121020170915
20171012;34;1.73;57521.0;2;575210121020170930
20171012;34;1.73;57521.0;2;575210121020170945
20171012;34;1.73;57521.0;2;575210121020171000
20171012;34;1.73;57521.0;2;575210121020171015
20171012;34;1.73;57521.0;2;575210121020171030
20171012;34;1.73;57521.0;2;575210121020171045
20171012;34;1.73;57521.0;2;575210121020171100
20171012;34;1.73;57521.0;2;575210121020171115
20171012;34;1.73;57521.0;2;575210121020171130
20171012;34;1.73;57521.0;2;575210121020171145
20171012;34;1.73;57521.0;2;575210121020171200
20171012;34;1.73;57521.0;2;575210121020171215
20171012;34;1.73;57521.0;2;575210121020171230
20171012;34;1.73;57521.0;2;575210121020171245
20171012;34;1.73;57521.0;2;575210121020171300
20171012;34;1.73;57521.0;2;575210121020171315
20171012;34;1.73;57521.0;2;575210121020171330
20171012;34;1.73;57521.0;2;575210121020171345
20171012;34;1.73;57521.0;2;575210121020171400
20171012;34;1.73;57521.0;2;575210121020171415
20171012;34;1.73;57521.0;2;575210121020171430
20171012;34;1.73;57521.0;2;575210121020171445
20171012;34;1.73;57521.0;2;575210121020171500
20171012;34;1.73;57521.0;2;575210121020171515
20171012;34;1.73;57521.0;2;575210121020171530
20171012;34;1.73;57521.0;2;575210121020171545
20171012;34;1.73;57521.0;2;575210121020171600
20171012;34;1.73;57521.0;2;575210121020171615
20171012;34;1.73;57521.0;2;575210121020171630
20171012;34;1.73;57521.0;2;575210121020171645
20171012;34;1.73;57521.0;2;575210121020171700
20171012;34;1.73;57521.0;2;575210121020171715
20171012;34;1.73;57521.0;2;575210121020171730
20171012;34;1.73;57521.0;2;575210121020171745
20171012;34;1.73;57521.0;2;575210121020171800
20171012;34;1.73;57521.0;2;575210121020171815
20171012;34;1.73;57521.0;2;575210121020171830
20171012;34;1.73;57521.0;2;575210121020171845
20171012;34;1.73;57521.0;2;575210121020171900
20171012;34;1.73;57521.0;2;575210121020171915
20171012;34;1.73;57521.0;2;575210121020171930
20171012;34;1.73;57521.0;2;575210121020171945
20171012;34;1.73;57521.0;2;575210121020172000
20171012;34;1.73;57521.0;2;575210121020172015
20171012;34;1.73;57521.0;2;575210121020172030
20171012;34;1.73;57521.0;2;575210121020172045
20171012;34;1.73;57521.0;2;575210121020172100
20171012;34;1.73;57521.0;2;575210121020172115
20171012;34;1.73;57521.0;2;575210121020172130
20171012;34;1.73;57521.0;2;575210121020172145
20171012;34;1.73;57521.0;2;575210121020172200
20171012;34;1.73;57521.0;2;575210121020172215
20171012;34;1.73;57521.0;2;575210121020172230
20171012;34;1.73;57521.0;2;575210121020172245
20171012;34;1.73;57521.0;2;575210121020172300
20171012;34;1.73;57521.0;2;575210121020172315
20171012;34;1.73;57521.0;2;575210121020172330
20171012;34;1.73;57521.0;2;575210121020172345
20171013;34;1.73;57521.0;2;575210131020170000
20171013;34;1.73;57521.0;2;575210131020170015
20171013;34;1.73;57521.0;2;575210131020170030
20171013;34;1.73;57521.0;2;575210131020170045
20171013;34;1.73;57521.0;2;575210131020170100
20171013;33;1.6;57521.0;2;575210131020170115
20171013;33;1.6;57521.0;2;575210131020170130
20171013;33;1.6;57521.0;2;575210131020170145
20171013;33;1.6;57521.0;2;575210131020170200
20171013;33;1.6;57521.0;2;575210131020170215
20171013;33;1.6;57521.0;2;575210131020170230
20171013;33;1.6;57521.0;2;575210131020170245
20171013;33;1.6;57521.0;2;575210131020170300
20171013;33;1.6;57521.0;2;575210131020170315
20171013;33;1.6;57521.0;2;575210131020170330
20171013;33;1.6;57521.0;2;575210131020170345
20171013;33;1.6;57521.0;2;575210131020170400
20171013;33;1.6;57521.0;2;575210131020170415
20171013;33;1.6;57521.0;2;575210131020170430
20171013;33;1.6;57521.0;2;575210131020170445
20171013;33;1.6;57521.0;2;575210131020170500
20171013;33;1.6;57521.0;2;575210131020170515
20171013;33;1.6;57521.0;2;575210131020170530
20171013;33;1.6;57521.0;2;575210131020170545
20171013;33;1.6;57521.0;2;575210131020170600
20171013;33;1.6;57521.0;2;575210131020170615
20171013;33;1.6;57521.0;2;575210131020170630
20171013;33;1.6;57521.0;2;575210131020170645
20171013;33;1.6;57521.0;2;575210131020170700
20171013;33;1.6;57521.0;2;575210131020170715
20171013;33;1.6;57521.0;2;575210131020170730
20171013;33;1.6;57521.0;2;575210131020170745
20171013;33;1.6;57521.0;2;575210131020170800
20171013;33;1.6;57521.0;2;575210131020170815
20171013;33;1.6;57521.0;2;575210131020170830
20171013;33;1.6;57521.0;2;575210131020170845
20171013;33;1.6;57521.0;2;575210131020170900
20171013;33;1.6;57521.0;2;575210131020170915
20171013;33;1.6;57521.0;2;575210131020170930
20171013;33;1.6;57521.0;2;575210131020170945
20171013;33;1.6;57521.0;2;575210131020171000
20171013;33;1.6;57521.0;2;575210131020171015
20171013;33;1.6;57521.0;2;575210131020171030
20171013;33;1.6;57521.0;2;575210131020171045
20171013;33;1.6;57521.0;2;575210131020171100
20171013;33;1.6;57521.0;2;575210131020171115
20171013;33;1.6;57521.0;2;575210131020171130
20171013;33;1.6;57521.0;2;575210131020171145
20171013;33;1.6;57521.0;2;575210131020171200
20171013;33;1.6;57521.0;2;575210131020171215
20171013;33;1.6;57521.0;2;575210131020171230
20171013;33;1.6;57521.0;2;575210131020171245
20171013;33;1.6;57521.0;2;575210131020171300
20171013;33;1.6;57521.0;2;575210131020171315
20171013;33;1.6;57521.0;2;575210131020171330
20171013;33;1.6;57521.0;2;575210131020171345
20171013;33;1.6;57521.0;2;575210131020171400
20171013;33;1.6;57521.0;2;575210131020171415
20171013;33;1.6;57521.0;2;575210131020171430
20171013;33;1.6;57521.0;2;575210131020171445
20171013;33;1.6;57521.0;2;575210131020171500
20171013;33;1.6;57521.0;2;575210131020171515
20171013;33;1.6;57521.0;2;575210131020171530
20171013;33;1.6;57521.0;2;575210131020171545
20171013;33;1.6;57521.0;2;575210131020171600
20171013;33;1.6;57521.0;2;575210131020171615
20171013;33;1.6;57521.0;2;575210131020171630
20171013;33;1.6;57521.0;2;575210131020171645
20171013;33;1.6;57521.0;2;575210131020171700
20171013;33;1.6;57521.0;2;575210131020171715
20171013;33;1.6;57521.0;2;575210131020171730
20171013;33;1.6;57521.0;2;575210131020171745
20171013;33;1.6;57521.0;2;575210131020171800
20171013;33;1.6;57521.0;2;575210131020171815
20171013;33;1.6;57521.0;2;575210131020171830
20171013;33;1.6;57521.0;2;575210131020171845
20171013;33;1.6;57521.0;2;575210131020171900
20171013;33;1.6;57521.0;2;575210131020171915
20171013;32;1.47;57521.0;2;575210131020171930
20171013;32;1.47;57521.0;2;575210131020171945
20171013;32;1.47;57521.0;2;575210131020172000
20171013;32;1.47;57521.0;2;575210131020172015
20171013;32;1.47;57521.0;2;575210131020172030
20171013;32;1.47;57521.0;2;575210131020172045
20171013;32;1.47;57521.0;2;575210131020172100
20171013;32;1.47;57521.0;2;575210131020172115
20171013;32;1.47;57521.0;2;575210131020172130
20171013;32;1.47;57521.0;2;575210131020172145
20171013;32;1.47;57521.0;2;575210131020172200
20171013;32;1.47;57521.0;2;575210131020172215
20171013;32;1.47;57521.0;2;575210131020172230
20171013;32;1.47;57521.0;2;575210131020172245
20171013;32;1.47;57521.0;2;575210131020172300
20171013;32;1.47;57521.0;2;575210131020172315
20171013;32;1.47;57521.0;2;575210131020172330
20171013;32;1.47;57521.0;2;575210131020172345
20171014;32;1.47;57521.0;2;575210141020170000
20171014;32;1.47;57521.0;2;575210141020170015
20171014;32;1.47;57521.0;2;575210141020170030
20171014;32;1.47;57521.0;2;575210141020170045
20171014;32;1.47;57521.0;2;575210141020170100
20171014;32;1.47;57521.0;2;575210141020170115
20171014;32;1.47;57521.0;2;575210141020170130
20171014;32;1.47;57521.0;2;575210141020170145
20171014;32;1.47;57521.0;2;575210141020170200
20171014;32;1.47;57521.0;2;575210141020170215
20171014;32;1.47;57521.0;2;575210141020170230
20171014;32;1.47;57521.0;2;575210141020170245
20171014;32;1.47;57521.0;2;575210141020170300
20171014;31;1.35;57521.0;2;575210141020170315
20171014;31;1.35;57521.0;2;575210141020170330
20171014;31;1.35;57521.0;2;575210141020170345
20171014;31;1.35;57521.0;2;575210141020170400
20171014;31;1.35;57521.0;2;575210141020170415
20171014;31;1.35;57521.0;2;575210141020170430
20171014;31;1.35;57521.0;2;575210141020170445
20171014;31;1.35;57521.0;2;575210141020170500
20171014;31;1.35;57521.0;2;575210141020170515
20171014;31;1.35;57521.0;2;575210141020170530
